Census 2021 Data Zone Code,Census 2021 Data Zone Label,Household Deprivation Code,Household Deprivation Label,Count
N20002697,Coast_Road_D3,1,Household is not deprived in any dimension,94
N20002697,Coast_Road_D3,2,Household is deprived in 1 dimension,52
N20002697,Coast_Road_D3,3,Household is deprived in 2 dimensions,23
N20002697,Coast_Road_D3,4,Household is deprived in 3 dimensions,5
N20002697,Coast_Road_D3,5,Household is deprived in 4 dimensions,0
N20002698,Coast_Road_D4,1,Household is not deprived in any dimension,41
N20002698,Coast_Road_D4,2,Household is deprived in 1 dimension,60
N20002698,Coast_Road_D4,3,Household is deprived in 2 dimensions,58
N20002698,Coast_Road_D4,4,Household is deprived in 3 dimensions,28
N20002698,Coast_Road_D4,5,Household is deprived in 4 dimensions,5
N20002699,Coast_Road_F1,1,Household is not deprived in any dimension,102
N20002699,Coast_Road_F1,2,Household is deprived in 1 dimension,82
N20002699,Coast_Road_F1,3,Household is deprived in 2 dimensions,40
N20002699,Coast_Road_F1,4,Household is deprived in 3 dimensions,6
N20002699,Coast_Road_F1,5,Household is deprived in 4 dimensions,1
N20002700,Coast_Road_F2,1,Household is not deprived in any dimension,89
N20002700,Coast_Road_F2,2,Household is deprived in 1 dimension,49
N20002700,Coast_Road_F2,3,Household is deprived in 2 dimensions,26
N20002700,Coast_Road_F2,4,Household is deprived in 3 dimensions,2
N20002700,Coast_Road_F2,5,Household is deprived in 4 dimensions,0
N20002701,Coast_Road_D5,1,Household is not deprived in any dimension,55
N20002701,Coast_Road_D5,2,Household is deprived in 1 dimension,51
N20002701,Coast_Road_D5,3,Household is deprived in 2 dimensions,42
N20002701,Coast_Road_D5,4,Household is deprived in 3 dimensions,10
N20002701,Coast_Road_D5,5,Household is deprived in 4 dimensions,1
N20002702,Coast_Road_E1,1,Household is not deprived in any dimension,49
N20002702,Coast_Road_E1,2,Household is deprived in 1 dimension,44
N20002702,Coast_Road_E1,3,Household is deprived in 2 dimensions,38
N20002702,Coast_Road_E1,4,Household is deprived in 3 dimensions,13
N20002702,Coast_Road_E1,5,Household is deprived in 4 dimensions,1
N20002703,Coast_Road_E2,1,Household is not deprived in any dimension,44
N20002703,Coast_Road_E2,2,Household is deprived in 1 dimension,37
N20002703,Coast_Road_E2,3,Household is deprived in 2 dimensions,31
N20002703,Coast_Road_E2,4,Household is deprived in 3 dimensions,18
N20002703,Coast_Road_E2,5,Household is deprived in 4 dimensions,3
N20002704,Coast_Road_E3,1,Household is not deprived in any dimension,46
N20002704,Coast_Road_E3,2,Household is deprived in 1 dimension,53
N20002704,Coast_Road_E3,3,Household is deprived in 2 dimensions,46
N20002704,Coast_Road_E3,4,Household is deprived in 3 dimensions,16
N20002704,Coast_Road_E3,5,Household is deprived in 4 dimensions,1
N20002705,Coast_Road_F3,1,Household is not deprived in any dimension,90
N20002705,Coast_Road_F3,2,Household is deprived in 1 dimension,58
N20002705,Coast_Road_F3,3,Household is deprived in 2 dimensions,30
N20002705,Coast_Road_F3,4,Household is deprived in 3 dimensions,5
N20002705,Coast_Road_F3,5,Household is deprived in 4 dimensions,0
N20002706,Coast_Road_F4,1,Household is not deprived in any dimension,60
N20002706,Coast_Road_F4,2,Household is deprived in 1 dimension,35
N20002706,Coast_Road_F4,3,Household is deprived in 2 dimensions,28
N20002706,Coast_Road_F4,4,Household is deprived in 3 dimensions,3
N20002706,Coast_Road_F4,5,Household is deprived in 4 dimensions,1
N20002707,Coast_Road_G1,1,Household is not deprived in any dimension,63
N20002707,Coast_Road_G1,2,Household is deprived in 1 dimension,59
N20002707,Coast_Road_G1,3,Household is deprived in 2 dimensions,39
N20002707,Coast_Road_G1,4,Household is deprived in 3 dimensions,3
N20002707,Coast_Road_G1,5,Household is deprived in 4 dimensions,0
N20002708,Coast_Road_E4,1,Household is not deprived in any dimension,42
N20002708,Coast_Road_E4,2,Household is deprived in 1 dimension,67
N20002708,Coast_Road_E4,3,Household is deprived in 2 dimensions,54
N20002708,Coast_Road_E4,4,Household is deprived in 3 dimensions,22
N20002708,Coast_Road_E4,5,Household is deprived in 4 dimensions,8
N20002709,Coast_Road_G2,1,Household is not deprived in any dimension,83
N20002709,Coast_Road_G2,2,Household is deprived in 1 dimension,113
N20002709,Coast_Road_G2,3,Household is deprived in 2 dimensions,86
N20002709,Coast_Road_G2,4,Household is deprived in 3 dimensions,25
N20002709,Coast_Road_G2,5,Household is deprived in 4 dimensions,4
N20002710,Coast_Road_H1,1,Household is not deprived in any dimension,72
N20002710,Coast_Road_H1,2,Household is deprived in 1 dimension,100
N20002710,Coast_Road_H1,3,Household is deprived in 2 dimensions,61
N20002710,Coast_Road_H1,4,Household is deprived in 3 dimensions,23
N20002710,Coast_Road_H1,5,Household is deprived in 4 dimensions,1
N20002711,Coast_Road_H2,1,Household is not deprived in any dimension,57
N20002711,Coast_Road_H2,2,Household is deprived in 1 dimension,42
N20002711,Coast_Road_H2,3,Household is deprived in 2 dimensions,65
N20002711,Coast_Road_H2,4,Household is deprived in 3 dimensions,21
N20002711,Coast_Road_H2,5,Household is deprived in 4 dimensions,6
N20002712,Coast_Road_H3,1,Household is not deprived in any dimension,32
N20002712,Coast_Road_H3,2,Household is deprived in 1 dimension,45
N20002712,Coast_Road_H3,3,Household is deprived in 2 dimensions,47
N20002712,Coast_Road_H3,4,Household is deprived in 3 dimensions,18
N20002712,Coast_Road_H3,5,Household is deprived in 4 dimensions,4
N20002713,Coast_Road_J1,1,Household is not deprived in any dimension,70
N20002713,Coast_Road_J1,2,Household is deprived in 1 dimension,92
N20002713,Coast_Road_J1,3,Household is deprived in 2 dimensions,44
N20002713,Coast_Road_J1,4,Household is deprived in 3 dimensions,7
N20002713,Coast_Road_J1,5,Household is deprived in 4 dimensions,0
N20002714,Coast_Road_G3,1,Household is not deprived in any dimension,69
N20002714,Coast_Road_G3,2,Household is deprived in 1 dimension,81
N20002714,Coast_Road_G3,3,Household is deprived in 2 dimensions,52
N20002714,Coast_Road_G3,4,Household is deprived in 3 dimensions,27
N20002714,Coast_Road_G3,5,Household is deprived in 4 dimensions,1
N20002715,Coast_Road_E5,1,Household is not deprived in any dimension,83
N20002715,Coast_Road_E5,2,Household is deprived in 1 dimension,75
N20002715,Coast_Road_E5,3,Household is deprived in 2 dimensions,48
N20002715,Coast_Road_E5,4,Household is deprived in 3 dimensions,10
N20002715,Coast_Road_E5,5,Household is deprived in 4 dimensions,0
N20002716,Coast_Road_F5,1,Household is not deprived in any dimension,154
N20002716,Coast_Road_F5,2,Household is deprived in 1 dimension,87
N20002716,Coast_Road_F5,3,Household is deprived in 2 dimensions,44
N20002716,Coast_Road_F5,4,Household is deprived in 3 dimensions,14
N20002716,Coast_Road_F5,5,Household is deprived in 4 dimensions,0
N20002717,Coast_Road_E6,1,Household is not deprived in any dimension,41
N20002717,Coast_Road_E6,2,Household is deprived in 1 dimension,51
N20002717,Coast_Road_E6,3,Household is deprived in 2 dimensions,39
N20002717,Coast_Road_E6,4,Household is deprived in 3 dimensions,27
N20002717,Coast_Road_E6,5,Household is deprived in 4 dimensions,1
N20002718,Coast_Road_G4,1,Household is not deprived in any dimension,84
N20002718,Coast_Road_G4,2,Household is deprived in 1 dimension,77
N20002718,Coast_Road_G4,3,Household is deprived in 2 dimensions,50
N20002718,Coast_Road_G4,4,Household is deprived in 3 dimensions,12
N20002718,Coast_Road_G4,5,Household is deprived in 4 dimensions,2
N20002719,Coast_Road_H4,1,Household is not deprived in any dimension,44
N20002719,Coast_Road_H4,2,Household is deprived in 1 dimension,62
N20002719,Coast_Road_H4,3,Household is deprived in 2 dimensions,58
N20002719,Coast_Road_H4,4,Household is deprived in 3 dimensions,31
N20002719,Coast_Road_H4,5,Household is deprived in 4 dimensions,4
N20002720,Coast_Road_J2,1,Household is not deprived in any dimension,56
N20002720,Coast_Road_J2,2,Household is deprived in 1 dimension,75
N20002720,Coast_Road_J2,3,Household is deprived in 2 dimensions,48
N20002720,Coast_Road_J2,4,Household is deprived in 3 dimensions,22
N20002720,Coast_Road_J2,5,Household is deprived in 4 dimensions,3
N20002721,Coast_Road_J3,1,Household is not deprived in any dimension,15
N20002721,Coast_Road_J3,2,Household is deprived in 1 dimension,30
N20002721,Coast_Road_J3,3,Household is deprived in 2 dimensions,41
N20002721,Coast_Road_J3,4,Household is deprived in 3 dimensions,40
N20002721,Coast_Road_J3,5,Household is deprived in 4 dimensions,11
N20002722,Coast_Road_J4,1,Household is not deprived in any dimension,78
N20002722,Coast_Road_J4,2,Household is deprived in 1 dimension,76
N20002722,Coast_Road_J4,3,Household is deprived in 2 dimensions,26
N20002722,Coast_Road_J4,4,Household is deprived in 3 dimensions,4
N20002722,Coast_Road_J4,5,Household is deprived in 4 dimensions,0
N20002723,Coast_Road_H5,1,Household is not deprived in any dimension,36
N20002723,Coast_Road_H5,2,Household is deprived in 1 dimension,65
N20002723,Coast_Road_H5,3,Household is deprived in 2 dimensions,64
N20002723,Coast_Road_H5,4,Household is deprived in 3 dimensions,34
N20002723,Coast_Road_H5,5,Household is deprived in 4 dimensions,1
N20002724,Coast_Road_J5,1,Household is not deprived in any dimension,49
N20002724,Coast_Road_J5,2,Household is deprived in 1 dimension,62
N20002724,Coast_Road_J5,3,Household is deprived in 2 dimensions,65
N20002724,Coast_Road_J5,4,Household is deprived in 3 dimensions,18
N20002724,Coast_Road_J5,5,Household is deprived in 4 dimensions,1
N20002725,Larne_Lough_A1,1,Household is not deprived in any dimension,38
N20002725,Larne_Lough_A1,2,Household is deprived in 1 dimension,51
N20002725,Larne_Lough_A1,3,Household is deprived in 2 dimensions,30
N20002725,Larne_Lough_A1,4,Household is deprived in 3 dimensions,8
N20002725,Larne_Lough_A1,5,Household is deprived in 4 dimensions,1
N20002726,Larne_Lough_A2,1,Household is not deprived in any dimension,113
N20002726,Larne_Lough_A2,2,Household is deprived in 1 dimension,79
N20002726,Larne_Lough_A2,3,Household is deprived in 2 dimensions,47
N20002726,Larne_Lough_A2,4,Household is deprived in 3 dimensions,9
N20002726,Larne_Lough_A2,5,Household is deprived in 4 dimensions,0
N20002727,Larne_Lough_B1,1,Household is not deprived in any dimension,66
N20002727,Larne_Lough_B1,2,Household is deprived in 1 dimension,77
N20002727,Larne_Lough_B1,3,Household is deprived in 2 dimensions,56
N20002727,Larne_Lough_B1,4,Household is deprived in 3 dimensions,25
N20002727,Larne_Lough_B1,5,Household is deprived in 4 dimensions,5
N20002728,Larne_Lough_A3,1,Household is not deprived in any dimension,83
N20002728,Larne_Lough_A3,2,Household is deprived in 1 dimension,61
N20002728,Larne_Lough_A3,3,Household is deprived in 2 dimensions,31
N20002728,Larne_Lough_A3,4,Household is deprived in 3 dimensions,9
N20002728,Larne_Lough_A3,5,Household is deprived in 4 dimensions,1
N20002729,Larne_Lough_B2,1,Household is not deprived in any dimension,17
N20002729,Larne_Lough_B2,2,Household is deprived in 1 dimension,33
N20002729,Larne_Lough_B2,3,Household is deprived in 2 dimensions,34
N20002729,Larne_Lough_B2,4,Household is deprived in 3 dimensions,17
N20002729,Larne_Lough_B2,5,Household is deprived in 4 dimensions,2
N20002730,Larne_Lough_C1,1,Household is not deprived in any dimension,96
N20002730,Larne_Lough_C1,2,Household is deprived in 1 dimension,33
N20002730,Larne_Lough_C1,3,Household is deprived in 2 dimensions,8
N20002730,Larne_Lough_C1,4,Household is deprived in 3 dimensions,1
N20002730,Larne_Lough_C1,5,Household is deprived in 4 dimensions,0
N20002731,Larne_Lough_C2,1,Household is not deprived in any dimension,132
N20002731,Larne_Lough_C2,2,Household is deprived in 1 dimension,65
N20002731,Larne_Lough_C2,3,Household is deprived in 2 dimensions,33
N20002731,Larne_Lough_C2,4,Household is deprived in 3 dimensions,8
N20002731,Larne_Lough_C2,5,Household is deprived in 4 dimensions,0
N20002732,Larne_Lough_B3,1,Household is not deprived in any dimension,61
N20002732,Larne_Lough_B3,2,Household is deprived in 1 dimension,78
N20002732,Larne_Lough_B3,3,Household is deprived in 2 dimensions,46
N20002732,Larne_Lough_B3,4,Household is deprived in 3 dimensions,18
N20002732,Larne_Lough_B3,5,Household is deprived in 4 dimensions,3
N20002733,Larne_Lough_C3,1,Household is not deprived in any dimension,106
N20002733,Larne_Lough_C3,2,Household is deprived in 1 dimension,41
N20002733,Larne_Lough_C3,3,Household is deprived in 2 dimensions,13
N20002733,Larne_Lough_C3,4,Household is deprived in 3 dimensions,2
N20002733,Larne_Lough_C3,5,Household is deprived in 4 dimensions,0
N20002734,Larne_Lough_B4,1,Household is not deprived in any dimension,40
N20002734,Larne_Lough_B4,2,Household is deprived in 1 dimension,41
N20002734,Larne_Lough_B4,3,Household is deprived in 2 dimensions,59
N20002734,Larne_Lough_B4,4,Household is deprived in 3 dimensions,18
N20002734,Larne_Lough_B4,5,Household is deprived in 4 dimensions,1
N20002735,Larne_Lough_B5,1,Household is not deprived in any dimension,97
N20002735,Larne_Lough_B5,2,Household is deprived in 1 dimension,64
N20002735,Larne_Lough_B5,3,Household is deprived in 2 dimensions,61
N20002735,Larne_Lough_B5,4,Household is deprived in 3 dimensions,25
N20002735,Larne_Lough_B5,5,Household is deprived in 4 dimensions,1
N20002736,Larne_Lough_B6,1,Household is not deprived in any dimension,73
N20002736,Larne_Lough_B6,2,Household is deprived in 1 dimension,65
N20002736,Larne_Lough_B6,3,Household is deprived in 2 dimensions,28
N20002736,Larne_Lough_B6,4,Household is deprived in 3 dimensions,5
N20002736,Larne_Lough_B6,5,Household is deprived in 4 dimensions,0
N20002737,Larne_Lough_C4,1,Household is not deprived in any dimension,110
N20002737,Larne_Lough_C4,2,Household is deprived in 1 dimension,66
N20002737,Larne_Lough_C4,3,Household is deprived in 2 dimensions,30
N20002737,Larne_Lough_C4,4,Household is deprived in 3 dimensions,4
N20002737,Larne_Lough_C4,5,Household is deprived in 4 dimensions,0
N20002738,Larne_Lough_C5,1,Household is not deprived in any dimension,115
N20002738,Larne_Lough_C5,2,Household is deprived in 1 dimension,44
N20002738,Larne_Lough_C5,3,Household is deprived in 2 dimensions,9
N20002738,Larne_Lough_C5,4,Household is deprived in 3 dimensions,5
N20002738,Larne_Lough_C5,5,Household is deprived in 4 dimensions,0
N20002739,Larne_Lough_E1,1,Household is not deprived in any dimension,112
N20002739,Larne_Lough_E1,2,Household is deprived in 1 dimension,103
N20002739,Larne_Lough_E1,3,Household is deprived in 2 dimensions,56
N20002739,Larne_Lough_E1,4,Household is deprived in 3 dimensions,11
N20002739,Larne_Lough_E1,5,Household is deprived in 4 dimensions,2
N20002740,Larne_Lough_C6,1,Household is not deprived in any dimension,105
N20002740,Larne_Lough_C6,2,Household is deprived in 1 dimension,86
N20002740,Larne_Lough_C6,3,Household is deprived in 2 dimensions,65
N20002740,Larne_Lough_C6,4,Household is deprived in 3 dimensions,15
N20002740,Larne_Lough_C6,5,Household is deprived in 4 dimensions,3
N20002741,Larne_Lough_F1,1,Household is not deprived in any dimension,72
N20002741,Larne_Lough_F1,2,Household is deprived in 1 dimension,68
N20002741,Larne_Lough_F1,3,Household is deprived in 2 dimensions,71
N20002741,Larne_Lough_F1,4,Household is deprived in 3 dimensions,12
N20002741,Larne_Lough_F1,5,Household is deprived in 4 dimensions,2
N20002742,Larne_Lough_D1,1,Household is not deprived in any dimension,137
N20002742,Larne_Lough_D1,2,Household is deprived in 1 dimension,108
N20002742,Larne_Lough_D1,3,Household is deprived in 2 dimensions,58
N20002742,Larne_Lough_D1,4,Household is deprived in 3 dimensions,6
N20002742,Larne_Lough_D1,5,Household is deprived in 4 dimensions,1
N20002743,Larne_Lough_E2,1,Household is not deprived in any dimension,146
N20002743,Larne_Lough_E2,2,Household is deprived in 1 dimension,142
N20002743,Larne_Lough_E2,3,Household is deprived in 2 dimensions,58
N20002743,Larne_Lough_E2,4,Household is deprived in 3 dimensions,5
N20002743,Larne_Lough_E2,5,Household is deprived in 4 dimensions,0
N20002744,Larne_Lough_D2,1,Household is not deprived in any dimension,154
N20002744,Larne_Lough_D2,2,Household is deprived in 1 dimension,103
N20002744,Larne_Lough_D2,3,Household is deprived in 2 dimensions,30
N20002744,Larne_Lough_D2,4,Household is deprived in 3 dimensions,9
N20002744,Larne_Lough_D2,5,Household is deprived in 4 dimensions,0
N20002745,Larne_Lough_F2,1,Household is not deprived in any dimension,109
N20002745,Larne_Lough_F2,2,Household is deprived in 1 dimension,67
